Region_ID,Region,Scenario,Percentile,Year,SLR,Total_AAL,Building_AAL,Crops_AAL,Road_AAL,Infrastructure_AAL,Average_Annual_Population_Exposed
VUT.6_1,Torba,ssp119 (medium confidence),83,2090,0.525,70469.44,66580.3,1608.1,1477.95,802.81,20.27
VUT.6_1,Torba,ssp119 (medium confidence),83,2100,0.617,82140.74,77935.2,1764.34,1588.92,851.9,20.37
VUT.6_1,Torba,ssp119 (medium confidence),83,2110,0.7,93687.54,89199.99,1900.58,1689.44,897.53,20.48
VUT.6_1,Torba,ssp119 (medium confidence),83,2120,0.77,105839.15,101064.32,2054.0,1782.68,938.32,23.59
VUT.6_1,Torba,ssp119 (medium confidence),83,2130,0.837,117471.83,112420.04,2200.76,1873.0,977.81,23.59
VUT.6_1,Torba,ssp119 (medium confidence),83,2140,0.902,128811.92,123490.51,2344.56,1960.63,1016.26,23.59
VUT.6_1,Torba,ssp119 (medium confidence),83,2150,0.967,141907.42,136247.89,2537.03,2060.07,1062.42,27.44
VUT.6_1,Torba,ssp119 (medium confidence),95,2020,0.089,31143.05,28673.75,938.12,1020.53,510.64,16.91
VUT.6_1,Torba,ssp119 (medium confidence),95,2030,0.158,35432.03,32726.51,1034.83,1090.03,580.89,17.27
VUT.6_1,Torba,ssp119 (medium confidence),95,2040,0.232,40820.78,37872.89,1142.72,1162.86,642.37,18.73
VUT.6_1,Torba,ssp119 (medium confidence),95,2050,0.316,48170.7,44962.42,1272.34,1244.09,691.9,18.88
VUT.6_1,Torba,ssp119 (medium confidence),95,2060,0.391,55581.06,52144.21,1383.16,1321.95,731.72,19.16
VUT.6_1,Torba,ssp119 (medium confidence),95,2070,0.49,66277.49,62508.49,1548.66,1435.98,784.4,20.24
VUT.6_1,Torba,ssp119 (medium confidence),95,2080,0.579,77170.39,73094.62,1700.73,1543.36,831.58,20.27
VUT.6_1,Torba,ssp119 (medium confidence),95,2090,0.674,90070.83,85671.4,1857.96,1658.12,883.26,20.48
VUT.6_1,Torba,ssp119 (medium confidence),95,2100,0.793,109832.6,104962.62,2104.38,1814.07,951.54,23.59
VUT.6_1,Torba,ssp119 (medium confidence),95,2110,0.891,126846.78,121572.46,2318.95,1945.45,1009.44,23.59
VUT.6_1,Torba,ssp119 (medium confidence),95,2120,0.985,145534.12,139780.9,2590.05,2087.68,1075.49,27.44
VUT.6_1,Torba,ssp119 (medium confidence),95,2130,1.074,165038.99,158762.76,2877.38,2227.59,1171.21,29.14
VUT.6_1,Torba,ssp119 (medium confidence),95,2140,1.16,184900.7,177989.25,3204.31,2375.31,1331.78,30.21
VUT.6_1,Torba,ssp119 (medium confidence),95,2150,1.247,205329.14,197717.36,3556.14,2536.07,1520.04,30.21
VUT.6_1,Torba,ssp126 (low confidence),5,2030,0.028,27834.56,25583.29,846.05,962.11,443.27,16.91
VUT.6_1,Torba,ssp126 (low confidence),5,2040,0.046,28810.8,26495.37,873.13,979.28,463.26,16.91
VUT.6_1,Torba,ssp126 (low confidence),5,2050,0.089,31143.05,28673.75,938.12,1020.53,510.64,16.91
VUT.6_1,Torba,ssp126 (low confidence),5,2060,0.12,33012.72,30436.5,982.13,1051.19,542.94,17.27
VUT.6_1,Torba,ssp126 (low confidence),5,2070,0.159,35495.71,32786.67,1036.16,1090.98,581.91,17.27
VUT.6_1,Torba,ssp126 (low confidence),5,2080,0.179,36768.97,33992.16,1063.61,1111.15,602.01,17.27
VUT.6_1,Torba,ssp126 (low confidence),5,2090,0.202,38275.74,35421.02,1096.01,1134.39,624.36,17.27
VUT.6_1,Torba,ssp126 (low confidence),5,2100,0.198,37978.75,35137.18,1089.86,1130.35,621.11,17.27
VUT.6_1,Torba,ssp126 (low confidence),5,2110,0.221,39887.5,36974.12,1125.26,1152.37,635.83,18.67
VUT.6_1,Torba,ssp126 (low confidence),5,2120,0.238,41330.05,38363.45,1152.0,1168.5,646.12,18.73
VUT.6_1,Torba,ssp126 (low confidence),5,2130,0.252,42517.63,39507.43,1173.74,1182.18,654.56,18.73
VUT.6_1,Torba,ssp126 (low confidence),5,2140,0.265,43620.7,40570.03,1194.17,1194.26,662.28,18.73
VUT.6_1,Torba,ssp126 (low confidence),5,2150,0.278,44723.7,41632.55,1214.34,1206.84,669.96,18.73
VUT.6_1,Torba,ssp126 (low confidence),17,2020,0.021,27455.08,25228.82,835.46,955.46,435.61,16.91
VUT.6_1,Torba,ssp126 (low confidence),17,2030,0.055,29298.75,26951.01,886.79,987.71,472.97,16.91
VUT.6_1,Torba,ssp126 (low confidence),17,2040,0.082,30763.5,28318.99,927.3,1013.85,502.86,16.91
VUT.6_1,Torba,ssp126 (low confidence),17,2050,0.129,33585.72,30978.79,994.55,1060.32,552.06,17.27
VUT.6_1,Torba,ssp126 (low confidence),17,2060,0.163,35750.51,33027.91,1041.57,1094.87,585.95,17.27
VUT.6_1,Torba,ssp126 (low confidence),17,2070,0.209,38869.42,35993.33,1106.6,1141.02,628.55,17.27
VUT.6_1,Torba,ssp126 (low confidence),17,2080,0.239,41414.88,38444.91,1153.56,1169.63,646.56,18.73
VUT.6_1,Torba,ssp126 (low confidence),17,2090,0.272,44214.74,41142.06,1204.96,1201.18,666.47,18.73
VUT.6_1,Torba,ssp126 (low confidence),17,2100,0.292,45911.5,42776.61,1236.01,1220.2,678.48,18.73
VUT.6_1,Torba,ssp126 (low confidence),17,2110,0.322,48763.55,45537.12,1281.09,1250.31,695.15,19.16
VUT.6_1,Torba,ssp126 (low confidence),17,2120,0.351,51629.19,48313.88,1323.73,1280.51,710.58,19.16
VUT.6_1,Torba,ssp126 (low confidence),17,2130,0.376,54099.09,50707.82,1360.92,1306.42,724.0,19.16
VUT.6_1,Torba,ssp126 (low confidence),17,2140,0.401,56578.96,53111.44,1397.82,1332.33,737.01,19.16
VUT.6_1,Torba,ssp126 (low confidence),17,2150,0.425,59193.71,55645.32,1438.32,1359.77,749.92,20.24
VUT.6_1,Torba,ssp126 (low confidence),50,2020,0.054,29244.49,26900.45,885.26,986.68,471.87,16.91
VUT.6_1,Torba,ssp126 (low confidence),50,2030,0.101,31803.2,29291.21,955.88,1032.06,523.86,16.91
VUT.6_1,Torba,ssp126 (low confidence),50,2040,0.144,34540.75,31882.92,1015.09,1075.44,567.11,17.27
VUT.6_1,Torba,ssp126 (low confidence),50,2050,0.201,38190.78,35339.5,1094.25,1133.42,623.81,17.27
VUT.6_1,Torba,ssp126 (low confidence),50,2060,0.252,42517.63,39507.43,1173.74,1182.18,654.56,18.73
VUT.6_1,Torba,ssp126 (low confidence),50,2070,0.311,47676.06,44483.73,1264.78,1238.43,689.06,18.88
VUT.6_1,Torba,ssp126 (low confidence),50,2080,0.363,52814.64,49463.03,1341.71,1293.13,717.08,19.16
VUT.6_1,Torba,ssp126 (low confidence),50,2090,0.417,58322.11,54800.8,1425.07,1350.39,745.55,20.24
VUT.6_1,Torba,ssp126 (low confidence),50,2100,0.48,65187.79,61452.84,1531.64,1424.42,779.11,20.24
VUT.6_1,Torba,ssp126 (low confidence),50,2110,0.555,74192.13,70199.43,1659.72,1514.21,818.67,20.27
VUT.6_1,Torba,ssp126 (low confidence),50,2120,0.616,82001.63,77799.55,1763.05,1587.83,851.48,20.37
VUT.6_1,Torba,ssp126 (low confidence),50,2130,0.676,90348.66,85942.77,1861.31,1660.57,884.51,20.48
VUT.6_1,Torba,ssp126 (low confidence),50,2140,0.737,100109.92,95471.12,1981.51,1738.27,919.11,23.59
VUT.6_1,Torba,ssp126 (low confidence),50,2150,0.798,110700.68,105809.91,2115.29,1820.69,954.53,23.59
VUT.6_1,Torba,ssp126 (low confidence),83,2020,0.095,31468.47,28977.71,947.1,1026.45,517.28,16.91
VUT.6_1,Torba,ssp126 (low confidence),83,2030,0.165,35877.75,33148.22,1044.48,1096.89,587.91,17.27
VUT.6_1,Torba,ssp126 (low confidence),83,2040,0.248,42178.65,39180.7,1167.64,1178.09,651.94,18.73
VUT.6_1,Torba,ssp126 (low confidence),83,2050,0.341,50641.03,47356.28,1309.28,1270.4,705.3,19.16
VUT.6_1,Torba,ssp126 (low confidence),83,2060,0.435,60283.74,56701.53,1455.35,1371.81,755.19,20.24
VUT.6_1,Torba,ssp126 (low confidence),83,2070,0.533,71462.13,67545.54,1621.92,1487.77,807.18,20.27
VUT.6_1,Torba,ssp126 (low confidence),83,2080,0.634,84505.81,80242.46,1792.39,1609.55,861.48,20.48
VUT.6_1,Torba,ssp126 (low confidence),83,2090,0.744,101325.17,96657.41,1996.82,1747.49,923.16,23.59
VUT.6_1,Torba,ssp126 (low confidence),83,2100,0.874,123895.05,118691.09,2281.69,1922.73,999.47,23.59
VUT.6_1,Torba,ssp126 (low confidence),83,2110,0.996,147750.32,141939.83,2622.61,2104.35,1083.38,27.44
VUT.6_1,Torba,ssp126 (low confidence),83,2120,1.117,174815.84,168248.36,3031.14,2298.37,1237.99,30.21
VUT.6_1,Torba,ssp126 (low confidence),83,2130,1.242,204153.59,196582.64,3535.75,2526.29,1509.37,30.21
VUT.6_1,Torba,ssp126 (low confidence),83,2140,1.363,233359.77,224736.44,4067.94,2784.1,1771.36,30.27
VUT.6_1,Torba,ssp126 (low confidence),83,2150,1.492,267766.26,257889.21,4697.78,3118.42,2060.47,31.78
VUT.6_1,Torba,ssp126 (low confidence),95,2020,0.117,32821.47,30255.73,977.92,1047.86,539.97,17.27
VUT.6_1,Torba,ssp126 (low confidence),95,2030,0.204,38445.44,35584.81,1098.75,1136.16,625.44,17.27
VUT.6_1,Torba,ssp126 (low confidence),95,2040,0.32,48566.12,45345.42,1278.33,1248.35,693.94,18.88
VUT.6_1,Torba,ssp126 (low confidence),95,2050,0.444,61264.64,57651.66,1470.6,1382.25,760.07,20.24
VUT.6_1,Torba,ssp126 (low confidence),95,2060,0.572,76301.88,72250.34,1688.68,1534.89,827.92,20.27
VUT.6_1,Torba,ssp126 (low confidence),95,2070,0.703,94207.52,89708.42,1907.07,1692.85,899.19,20.48
VUT.6_1,Torba,ssp126 (low confidence),95,2080,0.857,120943.84,115809.84,2244.65,1899.77,989.57,23.59
VUT.6_1,Torba,ssp126 (low confidence),95,2090,1.021,153227.74,147276.36,2703.51,2143.47,1104.67,27.8
VUT.6_1,Torba,ssp126 (low confidence),95,2100,1.209,196395.73,189092.99,3401.77,2463.24,1437.96,30.21
VUT.6_1,Torba,ssp126 (low confidence),95,2110,1.388,239539.51,230685.35,4185.99,2842.44,1825.67,30.33
VUT.6_1,Torba,ssp126 (low confidence),95,2120,1.566,289154.94,278496.07,5068.06,3350.32,2241.06,34.26
VUT.6_1,Torba,ssp126 (low confidence),95,2130,1.741,338826.47,325919.98,5975.65,4055.02,2875.8,36.61
VUT.6_1,Torba,ssp126 (low confidence),95,2140,1.916,386541.61,370514.04,7012.72,4917.79,4097.47,41.94
VUT.6_1,Torba,ssp126 (medium confidence),5,2030,0.028,27834.56,25583.29,846.05,962.11,443.27,16.91
VUT.6_1,Torba,ssp126 (medium confidence),5,2040,0.046,28810.8,26495.37,873.13,979.28,463.26,16.91
VUT.6_1,Torba,ssp126 (medium confidence),5,2050,0.089,31143.05,28673.75,938.12,1020.53,510.64,16.91
VUT.6_1,Torba,ssp126 (medium confidence),5,2060,0.12,33012.72,30436.5,982.13,1051.19,542.94,17.27
VUT.6_1,Torba,ssp126 (medium confidence),5,2070,0.159,35495.71,32786.67,1036.16,1090.98,581.91,17.27
VUT.6_1,Torba,ssp126 (medium confidence),5,2080,0.179,36768.97,33992.16,1063.61,1111.15,602.01,17.27
VUT.6_1,Torba,ssp126 (medium confidence),5,2090,0.202,38275.74,35421.02,1096.01,1134.35,624.36,17.27
VUT.6_1,Torba,ssp126 (medium confidence),5,2100,0.198,37978.75,35137.18,1089.86,1130.35,621.11,17.27
VUT.6_1,Torba,ssp126 (medium confidence),5,2110,0.221,39887.5,36974.12,1125.26,1152.37,635.83,18.67
VUT.6_1,Torba,ssp126 (medium confidence),5,2120,0.238,41330.05,38363.45,1152.0,1168.5,646.12,18.73
VUT.6_1,Torba,ssp126 (medium confidence),5,2130,0.252,42517.63,39507.43,1173.74,1182.18,654.56,18.73
VUT.6_1,Torba,ssp126 (medium confidence),5,2140,0.265,43620.7,40570.03,1194.17,1194.25,662.28,18.73
VUT.6_1,Torba,ssp126 (medium confidence),5,2150,0.278,44723.7,41632.29,1214.34,1206.84,669.96,18.73
VUT.6_1,Torba,ssp126 (medium confidence),17,2020,0.021,27455.08,25228.82,835.46,955.46,435.61,16.91
VUT.6_1,Torba,ssp126 (medium confidence),17,2030,0.055,29298.75,26951.01,886.79,987.71,472.97,16.91
VUT.6_1,Torba,ssp126 (medium confidence),17,2040,0.082,30763.5,28318.99,927.3,1013.85,502.86,16.91
VUT.6_1,Torba,ssp126 (medium confidence),17,2050,0.129,33585.72,30978.79,994.55,1060.32,552.06,17.27
VUT.6_1,Torba,ssp126 (medium confidence),17,2060,0.163,35750.51,33027.91,1041.57,1094.87,585.95,17.27
VUT.6_1,Torba,ssp126 (medium confidence),17,2070,0.209,38869.42,35993.33,1106.6,1141.02,628.55,17.27
VUT.6_1,Torba,ssp126 (medium confidence),17,2080,0.239,41414.88,38444.91,1153.56,1169.63,646.56,18.73
VUT.6_1,Torba,ssp126 (medium confidence),17,2090,0.272,44214.74,41142.06,1204.96,1201.18,666.47,18.73
VUT.6_1,Torba,ssp126 (medium confidence),17,2100,0.292,45911.5,42776.61,1236.01,1220.2,678.48,18.73
VUT.6_1,Torba,ssp126 (medium confidence),17,2110,0.322,48763.55,45537.12,1281.09,1250.31,695.15,19.16
VUT.6_1,Torba,ssp126 (medium confidence),17,2120,0.351,51629.19,48313.88,1323.73,1280.51,710.58,19.16
VUT.6_1,Torba,ssp126 (medium confidence),17,2130,0.376,54099.09,50707.82,1360.92,1306.42,724.0,19.16
VUT.6_1,Torba,ssp126 (medium confidence),17,2140,0.401,56578.96,53111.44,1397.82,1332.33,737.01,19.16
VUT.6_1,Torba,ssp126 (medium confidence),17,2150,0.425,59193.71,55645.32,1438.32,1359.77,749.92,20.24
VUT.6_1,Torba,ssp126 (medium confidence),50,2020,0.051,29081.75,26748.5,880.83,983.84,468.54,16.91
VUT.6_1,Torba,ssp126 (medium confidence),50,2030,0.096,31522.49,29028.5,948.63,1027.14,518.43,16.91
VUT.6_1,Torba,ssp126 (medium confidence),50,2040,0.136,34031.27,31400.76,1004.14,1067.52,559.08,17.27
VUT.6_1,Torba,ssp126 (medium confidence),50,2050,0.192,37596.72,34775.6,1081.81,1124.17,615.06,17.27
VUT.6_1,Torba,ssp126 (medium confidence),50,2060,0.238,41330.05,38363.19,1152.0,1168.5,646.12,18.73
VUT.6_1,Torba,ssp126 (medium confidence),50,2070,0.297,46335.72,43185.37,1244.12,1225.09,681.47,18.73
VUT.6_1,Torba,ssp126 (medium confidence),50,2080,0.347,51233.82,47930.98,1318.24,1276.55,708.55,19.16
VUT.6_1,Torba,ssp126 (medium confidence),50,2090,0.398,56272.73,52814.49,1393.3,1329.15,735.38,19.16
VUT.6_1,Torba,ssp126 (medium confidence),50,2100,0.46,63008.51,59340.97,1497.64,1401.28,768.54,20.24
VUT.6_1,Torba,ssp126 (medium confidence),50,2110,0.531,71213.9,67304.29,1618.46,1485.1,806.06,20.27
VUT.6_1,Torba,ssp126 (medium confidence),50,2120,0.584,77790.81,73697.81,1709.34,1549.5,834.13,20.27
VUT.6_1,Torba,ssp126 (medium confidence),50,2130,0.636,84784.13,80513.8,1795.73,1611.92,862.35,20.48
VUT.6_1,Torba,ssp126 (medium confidence),50,2140,0.686,91740.09,87300.04,1877.62,1672.67,889.97,20.48
VUT.6_1,Torba,ssp126 (medium confidence),50,2150,0.734,99589.17,94962.68,1974.79,1734.19,917.32,23.59
VUT.6_1,Torba,ssp126 (medium confidence),83,2020,0.084,30872.03,28420.33,930.64,1015.93,505.08,16.91
VUT.6_1,Torba,ssp126 (medium confidence),83,2030,0.143,34476.99,31822.46,1013.79,1074.4,566.11,17.27
VUT.6_1,Torba,ssp126 (medium confidence),83,2040,0.202,38275.74,35421.29,1096.01,1134.39,624.36,17.27
VUT.6_1,Torba,ssp126 (medium confidence),83,2050,0.274,44384.21,41305.25,1208.04,1202.99,667.66,18.73
VUT.6_1,Torba,ssp126 (medium confidence),83,2060,0.34,50542.16,47260.74,1307.75,1269.31,704.51,19.16
VUT.6_1,Torba,ssp126 (medium confidence),83,2070,0.422,58866.93,55328.94,1433.34,1356.34,748.33,20.24
VUT.6_1,Torba,ssp126 (medium confidence),83,2080,0.504,67863.48,64046.96,1572.26,1452.45,791.72,20.27
VUT.6_1,Torba,ssp126 (medium confidence),83,2090,0.585,77914.78,73818.32,1711.33,1550.77,834.83,20.27
VUT.6_1,Torba,ssp126 (medium confidence),83,2100,0.684,91461.73,87028.44,1874.28,1670.03,888.71,20.48
VUT.6_1,Torba,ssp126 (medium confidence),83,2110,0.804,111742.63,106826.78,2128.27,1828.92,958.6,23.59
VUT.6_1,Torba,ssp126 (medium confidence),83,2120,0.892,127020.07,121741.89,2321.16,1946.74,1010.28,23.59
VUT.6_1,Torba,ssp126 (medium confidence),83,2130,0.977,143922.31,138210.72,2566.36,2075.29,1069.7,27.44
VUT.6_1,Torba,ssp126 (medium confidence),83,2140,1.061,162143.43,155945.26,2834.6,2207.08,1156.39,27.8
VUT.6_1,Torba,ssp126 (medium confidence),83,2150,1.144,181148.22,174364.64,3139.88,2346.72,1296.93,30.21
VUT.6_1,Torba,ssp126 (medium confidence),95,2020,0.109,32312.43,29773.37,966.76,1039.88,531.89,16.91
VUT.6_1,Torba,ssp126 (medium confidence),95,2030,0.18,36832.76,34052.32,1065.18,1112.19,603.04,17.27
VUT.6_1,Torba,ssp126 (medium confidence),95,2040,0.257,42942.16,39916.2,1181.5,1186.8,657.36,18.73
VUT.6_1,Torba,ssp126 (medium confidence),95,2050,0.344,50937.53,47643.54,1313.74,1273.3,706.92,19.16
VUT.6_1,Torba,ssp126 (medium confidence),95,2060,0.431,59847.77,56279.06,1448.9,1367.0,753.16,20.24
VUT.6_1,Torba,ssp126 (medium confidence),95,2070,0.538,72082.81,68148.5,1630.45,1493.57,809.73,20.27
VUT.6_1,Torba,ssp126 (medium confidence),95,2080,0.642,85618.74,81328.11,1805.71,1619.54,865.7,20.48
VUT.6_1,Torba,ssp126 (medium confidence),95,2090,0.749,102193.1,97504.93,2007.82,1754.45,925.91,23.59
VUT.6_1,Torba,ssp126 (medium confidence),95,2100,0.88,124936.96,119708.08,2295.12,1930.8,1003.09,23.59
VUT.6_1,Torba,ssp126 (medium confidence),95,2110,1.01,150778.23,144892.2,2667.35,2126.0,1093.19,27.44
VUT.6_1,Torba,ssp126 (medium confidence),95,2120,1.123,176223.4,169607.75,3055.27,2309.23,1251.17,30.21
VUT.6_1,Torba,ssp126 (medium confidence),95,2130,1.232,201803.0,194312.97,3495.26,2507.36,1487.75,30.21
VUT.6_1,Torba,ssp126 (medium confidence),95,2140,1.341,227921.89,219501.57,3964.16,2732.31,1723.36,30.27
VUT.6_1,Torba,ssp126 (medium confidence),95,2150,1.451,256508.7,247038.37,4495.09,3007.91,1967.41,31.71
VUT.6_1,Torba,ssp245 (medium confidence),5,2030,0.016,27184.12,24975.48,827.75,950.89,430.05,16.91
VUT.6_1,Torba,ssp245 (medium confidence),5,2040,0.052,29135.99,26799.02,882.41,984.88,469.64,16.91
VUT.6_1,Torba,ssp245 (medium confidence),5,2050,0.108,32248.43,29713.22,965.43,1039.18,530.92,16.91
VUT.6_1,Torba,ssp245 (medium confidence),5,2060,0.146,34668.24,32003.23,1017.96,1077.46,569.08,17.27
VUT.6_1,Torba,ssp245 (medium confidence),5,2070,0.182,36960.02,34172.93,1067.83,1114.24,605.05,17.27
VUT.6_1,Torba,ssp245 (medium confidence),5,2080,0.228,40481.42,37546.07,1136.38,1158.97,640.03,18.73
VUT.6_1,Torba,ssp245 (medium confidence),5,2090,0.265,43620.7,40570.03,1194.17,1194.26,662.28,18.73
VUT.6_1,Torba,ssp245 (medium confidence),5,2100,0.255,42772.42,39752.73,1178.53,1184.97,656.18,18.73
VUT.6_1,Torba,ssp245 (medium confidence),5,2110,0.272,44214.74,41142.06,1204.96,1201.18,666.47,18.73
VUT.6_1,Torba,ssp245 (medium confidence),5,2120,0.307,47281.26,44100.64,1259.06,1234.43,687.02,18.73
VUT.6_1,Torba,ssp245 (medium confidence),5,2130,0.339,50443.02,47164.69,1306.25,1267.99,704.1,19.16
VUT.6_1,Torba,ssp245 (medium confidence),5,2140,0.37,53506.3,50133.37,1351.9,1300.26,720.74,19.16
VUT.6_1,Torba,ssp245 (medium confidence),5,2150,0.399,56371.28,52910.1,1394.87,1330.25,736.2,19.16
VUT.6_1,Torba,ssp245 (medium confidence),17,2020,0.011,26912.18,24722.06,820.27,945.14,424.49,16.72
VUT.6_1,Torba,ssp245 (medium confidence),17,2030,0.048,28919.3,26596.79,875.97,981.08,465.49,16.91
VUT.6_1,Torba,ssp245 (medium confidence),17,2040,0.088,31088.79,28623.17,936.51,1019.5,509.55,16.91
VUT.6_1,Torba,ssp245 (medium confidence),17,2050,0.146,34668.24,32003.23,1017.96,1077.46,569.08,17.27
VUT.6_1,Torba,ssp245 (medium confidence),17,2060,0.19,37469.25,34655.06,1078.73,1122.22,613.07,17.27
VUT.6_1,Torba,ssp245 (medium confidence),17,2070,0.239,41414.88,38444.91,1153.56,1169.63,646.56,18.73
VUT.6_1,Torba,ssp245 (medium confidence),17,2080,0.296,46250.79,43103.33,1242.63,1224.05,681.06,18.73
VUT.6_1,Torba,ssp245 (medium confidence),17,2090,0.349,51431.25,48122.4,1321.25,1278.69,709.39,19.16
VUT.6_1,Torba,ssp245 (medium confidence),17,2100,0.369,53407.43,50037.46,1350.46,1299.22,719.96,19.16
VUT.6_1,Torba,ssp245 (medium confidence),17,2110,0.395,55976.18,52527.0,1388.88,1326.17,733.76,19.16
VUT.6_1,Torba,ssp245 (medium confidence),17,2120,0.441,60937.59,57334.95,1465.67,1378.77,758.44,20.24
VUT.6_1,Torba,ssp245 (medium confidence),17,2130,0.486,65841.65,62086.28,1541.65,1431.42,782.37,20.24
VUT.6_1,Torba,ssp245 (medium confidence),17,2140,0.531,71213.9,67304.29,1618.46,1485.1,806.06,20.27
VUT.6_1,Torba,ssp245 (medium confidence),17,2150,0.573,76425.92,72370.86,1690.7,1536.22,828.43,20.27
VUT.6_1,Torba,ssp245 (medium confidence),50,2020,0.049,28973.54,26647.31,877.55,982.12,466.59,16.91
VUT.6_1,Torba,ssp245 (medium confidence),50,2030,0.094,31413.96,28927.1,945.6,1025.41,516.2,16.91
VUT.6_1,Torba,ssp245 (medium confidence),50,2040,0.143,34476.99,31822.46,1013.79,1074.4,566.11,17.27
VUT.6_1,Torba,ssp245 (medium confidence),50,2050,0.209,38869.42,35993.33,1106.6,1141.02,628.55,17.27
VUT.6_1,Torba,ssp245 (medium confidence),50,2060,0.266,43705.68,40651.76,1195.69,1195.32,662.95,18.73
VUT.6_1,Torba,ssp245 (medium confidence),50,2070,0.338,50344.47,47069.1,1304.78,1266.95,703.67,19.16
VUT.6_1,Torba,ssp245 (medium confidence),50,2080,0.418,58430.97,54906.36,1426.59,1351.51,746.24,20.24
VUT.6_1,Torba,ssp245 (medium confidence),50,2090,0.494,66713.46,62931.0,1555.17,1440.77,786.43,20.24
VUT.6_1,Torba,ssp245 (medium confidence),50,2100,0.562,75060.82,71043.93,1671.79,1523.03,822.63,20.27
VUT.6_1,Torba,ssp245 (medium confidence),50,2110,0.643,85758.01,81464.02,1807.24,1620.59,866.13,20.48
VUT.6_1,Torba,ssp245 (medium confidence),50,2120,0.72,97158.55,92589.75,1944.24,1715.29,909.01,22.02
VUT.6_1,Torba,ssp245 (medium confidence),50,2130,0.796,110353.36,105471.04,2111.1,1817.96,953.33,23.59
VUT.6_1,Torba,ssp245 (medium confidence),50,2140,0.872,123547.99,118352.1,2277.41,1920.0,998.48,23.59
VUT.6_1,Torba,ssp245 (medium confidence),50,2150,0.946,137676.58,132126.28,2474.62,2028.15,1047.48,26.32
VUT.6_1,Torba,ssp245 (medium confidence),83,2020,0.089,31143.05,28673.75,938.12,1020.53,510.64,16.91
VUT.6_1,Torba,ssp245 (medium confidence),83,2030,0.145,34604.53,31943.08,1016.66,1076.42,568.12,17.27
VUT.6_1,Torba,ssp245 (medium confidence),83,2040,0.209,38869.42,35993.33,1106.6,1141.02,628.55,17.27
VUT.6_1,Torba,ssp245 (medium confidence),83,2050,0.292,45911.5,42776.61,1236.01,1220.2,678.48,18.73
VUT.6_1,Torba,ssp245 (medium confidence),83,2060,0.372,53703.71,50324.73,1354.94,1302.47,721.59,19.16
VUT.6_1,Torba,ssp245 (medium confidence),83,2070,0.478,64970.07,61241.49,1528.41,1422.27,777.96,20.24
VUT.6_1,Torba,ssp245 (medium confidence),83,2080,0.593,78907.69,74783.56,1724.76,1560.39,839.01,20.27
VUT.6_1,Torba,ssp245 (medium confidence),83,2090,0.711,95595.4,91064.38,1924.29,1702.86,903.48,20.73
VUT.6_1,Torba,ssp245 (medium confidence),83,2100,0.831,116430.12,111403.09,2187.56,1865.0,974.44,23.59
VUT.6_1,Torba,ssp245 (medium confidence),83,2110,0.969,142310.52,136640.58,2542.83,2063.16,1063.91,27.44
VUT.6_1,Torba,ssp245 (medium confidence),83,2120,1.091,168825.49,162446.89,2933.13,2254.51,1190.64,29.14
VUT.6_1,Torba,ssp245 (medium confidence),83,2130,1.211,196865.88,189546.94,3409.59,2466.95,1442.12,30.21
VUT.6_1,Torba,ssp245 (medium confidence),83,2140,1.33,225202.82,216884.53,3912.52,2706.91,1699.15,30.27
VUT.6_1,Torba,ssp245 (medium confidence),83,2150,1.449,255959.39,246508.83,4484.9,3002.73,1962.86,31.71
VUT.6_1,Torba,ssp245 (medium confidence),95,2020,0.119,32948.97,30376.08,980.79,1050.16,541.96,17.27
VUT.6_1,Torba,ssp245 (medium confidence),95,2030,0.185,37151.0,34353.67,1071.92,1117.33,608.01,17.27
VUT.6_1,Torba,ssp245 (medium confidence),95,2040,0.263,43450.97,40406.48,1190.9,1192.51,661.15,18.73
VUT.6_1,Torba,ssp245 (medium confidence),95,2050,0.361,52616.88,49271.6,1338.73,1290.94,715.87,19.16
VUT.6_1,Torba,ssp245 (medium confidence),95,2060,0.465,63553.22,59868.79,1506.09,1406.97,771.05,20.24
VUT.6_1,Torba,ssp245 (medium confidence),95,2070,0.597,79404.14,75265.98,1731.71,1565.09,841.04,20.27
